id,queue,age_from_ticket_submitted,age_from_ticket_started,days_before_service,fs_scheduler_id,requested_by,queue_status,status,sales_order_number,invoice,service_type,customer,property,location,state,sign_theme,sign_type,comments,start_time,notes,created_date,created_by,vendor_inv_number,vendor_cost,invoice_date,invoice_number,acc_status,platform,billable,request_date,installers,isVendor,total_techs,fullWorkOrderId,dateSubmitted,workOrderTicketId,createdDateWorkOrder,createdByWorkOrder,timeToComplete,full_request_date,endTime,co_number,customer_cancelled,cancellation_comments,cancelled_type,out_of_state,invoice_notes,title,backgroundColor,borderColor,color,property_phone_number,zip_code,compliance_license_notes,createdByUserName,turnover_fsid,group_id,full_address,published,eyeFiAsset,customerAsset,paper_work_location,zone_codes,contractor_codes,fs_calendar_id,active,notice_email_date,request_id,fs_lat,fs_lon
7815,,,,10,7815,"Tracee Randall",,Confirmed,ZUSM-01447,,Install,Other,"Cache Creek Casino",Brooks,CA,"Brave Dragon",POD,"
Licensing says check in w/security

-------

Serial #: 
Customer Sign Part #: VWL-03536-400
Sign Manufacture: The fi
Customer Product #: 
          ",06:00,"Customer Sign Part #: VWL-03536-400","2026-03-31 10:47:20",125,,,,,,"Merlin POD",Yes,2026-05-04,"Ernesto Perez, Ulysses Herrera",0,2,,,,,,120,"2026-05-04 06:00","2026-05-04 08:00:00",ZUS-000367,,,,Yes,,"Other Cache Creek Casino (Install)",#e69500,#e69500,#fff,,95606,,"Adriann Kamakahukilani",,,"Cache Creek Casino,14455 State Highway 16,Brooks,CA,95606",1,,,,"Zone 9",,,1,,1127,38.735474,-122.140808
7816,,,,10,7816,"Lindsay Rogers",,Confirmed,SO293911,,Relocation,AGS,"Cherokee Casino Roland",Roland,OK,"3x2 Inline Orion Curve Premium","3x2 Inline Premium","
Sign Relocation: 3x2 Inline Premium Orion Curve, Requested May 4 2026 @ 08:00AM

-------

Serial #: 
Customer Sign Part #: C56-00069
Sign Manufacture: AGS-EYEFI
Customer Product #: C56-00069
          ",08:00:00,,"2026-03-31 10:48:01",125,,,,,,"Orion Curve Premium",Yes,2026-05-04,"Dylan Chun, Stanley Pacheco",0,2,,,,,,120,"2026-05-04 08:00:00","2026-05-04 10:00:00",,,,,Yes,,"AGS Cherokee Casino Roland (Relocation)",#e69500,#e69500,#fff,,74954,,"Adriann Kamakahukilani",,,"Cherokee Casino Roland,205 Cherokee Boulevard,Roland,OK,74954",1,,,,"Zone 4",,,1,,1156,35.407402,-94.522934
7822,,,,10,7822,"Lindsay Rogers",,Confirmed,SORT209152,,Removal,AGS,"Hollywood Casino & Resort Gulf Coast","Bay Saint Louis",MS,"Orion Curve Premium 360","Orion Curve Premium 360","
No Comments

-------

Serial #: EF1129221006
Customer Sign Part #: C39-00048
Sign Manufacture: AGS-EYEFI
Customer Product #: C39-00048
          ",08:00:00,,"2026-04-06 12:26:15",125,,,,,,"Orion Curve Premium 360",Yes,2026-05-04,"CNC Signs",1,1,,,,,,120,"2026-05-04 08:00:00","2026-05-04 10:00:00",,,,,Yes,,"AGS Hollywood Casino & Resort Gulf Coast (Removal)",#e69500,#e69500,#fff,,39520,,"Adriann Kamakahukilani",,,"Hollywood Casino & Resort Gulf Coast,711 Hollywood Boulevard,Bay Saint Louis,MS,39520",1,,,,"Zone 2",2,,1,,1165,30.33458,-89.35485
7820,,,,11,7820,"Erica Franklin",,"Cancelled - NB",SORT209011,,Removal,AGS,"Robinson Rancheria Resort & Casino, 1545 CA-20, Nice, CA 95464",Nice,CA,"Pirate Plunder & Golden Blessings","4pod w/ 360sign","
Robinson Rancheria Resort & Casino, 1545 CA-20, Nice, CA 95464
Sign Controller Serial # TSCD21025416, unable to locate serial for 360sign

Field Service: Nathan DeLeon +1 530 789 8092, Tracy Noble 530-201-8679 , Nicole Phares (NO PHONE #) nphares@playags.com

Supervisor: Richard Serna  +1 916 205 6471  / Jonathan Serna  +1 916 906 2698 

-------

Serial #: TSCD21025416
Customer Sign Part #: C39-00048 KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING
Sign Manufacture: Eyefi
Customer Product #: 
          ",08:00:00,"Serial #: TSCD21025416
Customer Sign Part #: C39-00048 KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING","2026-04-02 06:45:02",125,,,,,,"4-Pod Curve Premium",Yes,2026-05-05,"No techs assigned",,,,,,,,120,"2026-05-05 08:00:00","2026-05-05 10:00:00",,,"No sign to removed it was never installed. ",,Yes,,"AGS Robinson Rancheria Resort & Casino, 1545 CA-20, Nice, CA 95464 (Removal)",#DA70D6,#DA70D6,#fff,,95464,,"Adriann Kamakahukilani",,,"Robinson Rancheria Resort & Casino, 1545 CA-20, Nice, CA 95464,California 20,Nice,CA,95464",1,,,,"Zone 9",,,1,,1164,39.118121,-122.832616
7750,,,,14,7750,"Ron Sreenan",,Confirmed,TBD,,Install,Sonny,"Music City Center",Nashville,TN,,,,06:00,,"2026-02-09 08:18:03",125,,,,,,"Carwash Arch",Yes,2026-05-08,"Adrian Walker",0,1,,,,,,120,"2026-05-08 06:00","2026-05-08 08:00:00",,,,,Yes,,"Sonny Music City Center (Install)",#e69500,#e69500,#fff,,37203,,"Adriann Kamakahukilani",,,"Music City Center,201 Rep. John Lewis Way S,Nashville,TN,37203",1,,,,"Zone 2",,,1,,,,
7751,,,,15,7751,"Ron Sreenan",,Confirmed,TBD,,Install,Sonny,"Music City Center",Nashville,TN,,,,06:00,,"2026-02-09 08:25:44",125,,,,,,"Carwash Arch",Yes,2026-05-09,"Adrian Walker",0,1,,,,,,120,"2026-05-09 06:00","2026-05-09 08:00:00",,,,,Yes,,"Sonny Music City Center (Install)",#e69500,#e69500,#fff,,37203,,"Adriann Kamakahukilani",,,"Music City Center,201 Rep. John Lewis Way S,Nashville,TN,37203",1,,,,"Zone 2",,,1,,,,
7817,,,,18,7817,"Brittney Kemerley",,Confirmed,SORT208973,,Removal,AGS,"Mohegan Sun Casino",Uncasville,CT,NA,360,"
No Comments

-------

Serial #: 
Customer Sign Part #: C39-00048
Sign Manufacture: EYEFI
Customer Product #: C39-00048
          ",08:00:00,,"2026-03-31 10:49:45",125,,,,,,CURVE,Yes,2026-05-12,"Ernesto Perez, Stanley Pacheco",0,2,,,,,,120,"2026-05-12 08:00:00","2026-05-12 10:00:00",,,,,Yes,,"AGS Mohegan Sun Casino (Removal)",#e69500,#e69500,#fff,,06382,,"Adriann Kamakahukilani",,,"Mohegan Sun Casino,1 Mohegan Sun Boulevard,Uncasville,CT,06382",1,,,,"Zone 1",,,1,,1155,41.491257,-72.087545
7824,,,,18,7824,"Hadji Cometa",,Confirmed,1536962,,Install,IGT,"Don Laughlins Riverside Resort RV Park",Laughlin,NV,WOF,3x1,"
Removal works with install -
SVO 8133952
SIGN-LED PANEL, SF, 87 LONG, EYEFI

-------

Serial #: 
Customer Sign Part #: VWL-03505-310
Sign Manufacture: FI
Customer Product #: 
          ",06:00:00,"Removal works with install -
SVO 8133952
SIGN-LED PANEL, SF, 87 LONG, EYEFI","2026-04-06 15:18:33",125,,,,,,"WOF Trio",Yes,2026-05-12,"Juvenal Torres, Proto tech 1 ., Proto tech 2 .",0,3,,,,,,120,"2026-05-12 06:00:00","2026-05-12 08:00:00",,,,,No,,"IGT Don Laughlins Riverside Resort RV Park (Install)",#e69500,#e69500,#fff,,89029,,"Adriann Kamakahukilani",,,"Don Laughlins Riverside Resort RV Park,1650 South Casino Drive,Laughlin,NV,89029",1,,,,Local-2,,,1,,1159,35.1661,-114.5752
7825,,,,18,7825,"Hadji Cometa",,Confirmed,8133952,,Removal,IGT,"Don Laughlins Riverside Resort RV Park",Laughlin,NV,,,"
Removal works with install -
SVO 8133952
SIGN-LED PANEL, SF, 87 LONG, EYEFI

-------

Serial #: 
Customer Sign Part #: VWL-03505-310
Sign Manufacture: FI
Customer Product #: 
          ",06:00:00,"Removal works with install -
SVO 8133952
SIGN-LED PANEL, SF, 87 LONG, EYEFI","2026-04-06 15:21:19",125,,,,,,"SF 87 Long",Yes,2026-05-12,"Juvenal Torres, Proto tech 1 ., Proto tech 2 .",0,3,,,,,,120,"2026-05-12 06:00:00","2026-05-12 08:00:00",,,,,No,,"IGT Don Laughlins Riverside Resort RV Park (Removal)",#e69500,#e69500,#fff,,89029,,"Adriann Kamakahukilani",,,"Don Laughlins Riverside Resort RV Park,1650 South Casino Drive,Laughlin,NV,89029",1,,,,Local-2,,,1,,1159,35.1661,-114.5752
7847,,,,18,7847,"Hadji Cometa",,Confirmed,1536392,,Install,IGT,"Downtown Grand Hotel","Las Vegas",NV,WOF,3x1,"
No Comments

-------

Serial #: 
Customer Sign Part #: VWL-03505-310
Sign Manufacture: FI
Customer Product #: 
          ",05:00:00,"Customer Sign Part #: VWL-03505-310","2026-04-24 15:02:30",125,,,,,,"WOF Trio",Yes,2026-05-12,"Dylan Chun, Proto tech 1 .",0,2,,,,,,120,"2026-05-12 05:00:00","2026-05-12 07:00:00",,,,,,,"IGT Downtown Grand Hotel (Install)",#e69500,#e69500,#fff,,89101,,"Adriann Kamakahukilani",,,"Downtown Grand Hotel,206 North 3rd Street,Las Vegas,NV,89101",1,,,,Local-1,,,1,,1184,36.171677,-115.141579
7752,,,,19,7752,"Ron Sreenan",,Confirmed,TBD,,Install,Sonny,"Music City Center",Nashville,TN,,,,13:00,,"2026-02-09 08:26:37",125,,,,,,"Carwash Arch",Yes,2026-05-13,"Adrian Walker",0,1,,,,,,120,"2026-05-13 13:00","2026-05-13 15:00:00",,,,,Yes,,"Sonny Music City Center (Install)",#e69500,#e69500,#fff,,37203,,"Adriann Kamakahukilani",,,"Music City Center,201 Rep. John Lewis Way S,Nashville,TN,37203",1,,,,"Zone 2",,,1,,,,
7838,,,,19,7838,"Amy Myrick",,"Cancelled - NB",TBD,,Install,ATI,"Hollywood Aurora Casino",Aurora,IL,Various,Various,"
The dates requested are 5/13/25 - 5/15/26. We will look to have 3 of your technicians (with equipment) to be onsite @ 8:00 am, per day, for assistance during this project.

-------

Serial #: 
Customer Sign Part #: Variou
Sign Manufacture: Various
Customer Product #: 
          ",08:00:00,,"2026-04-23 14:58:19",125,,,,,,Various,Yes,2026-05-13,"No techs assigned",,,,,,,,120,"2026-05-13 08:00:00","2026-05-13 10:00:00",,,"Customer booked with someone else",,,,"ATI Hollywood Aurora Casino (Install)",#DA70D6,#DA70D6,#fff,,60502,,"Adriann Kamakahukilani",,,"Hollywood Aurora Casino,2500 North Farnsworth Avenue,Aurora,IL,60502",1,,,,"Zone 3",,,1,,1181,41.805926,-88.282982
7753,,,,20,7753,"Ron Sreenan",,Confirmed,TBD,,Install,Sonny,"Music City Center",Nashville,TN,,,,06:00,,"2026-02-09 08:27:03",125,,,,,,"Carwash Arch",Yes,2026-05-14,"Adrian Walker",0,1,,,,,,120,"2026-05-14 06:00","2026-05-14 08:00:00",,,,,Yes,,"Sonny Music City Center (Install)",#e69500,#e69500,#fff,,37203,,"Adriann Kamakahukilani",,,"Music City Center,201 Rep. John Lewis Way S,Nashville,TN,37203",1,,,,"Zone 2",,,1,,,,
7839,,,,20,7839,"Amy Myrick",,"Cancelled - NB",TBD,,Install,ATI,"Hollywood Aurora Casino",Aurora,IL,Various,Various,"
The dates requested are 5/13/25 - 5/15/26. We will look to have 3 of your technicians (with equipment) to be onsite @ 8:00 am, per day, for assistance during this project.

-------

Serial #: 
Customer Sign Part #: Variou
Sign Manufacture: Various
Customer Product #: 
          ",08:00:00,,"2026-04-23 14:59:05",125,,,,,,Various,Yes,2026-05-14,"No techs assigned",,,,,,,,120,"2026-05-14 08:00:00","2026-05-14 10:00:00",,,"Customer booked with someone else",,,,"ATI Hollywood Aurora Casino (Install)",#DA70D6,#DA70D6,#fff,,60502,,"Adriann Kamakahukilani",,,"Hollywood Aurora Casino,2500 North Farnsworth Avenue,Aurora,IL,60502",1,,,,"Zone 3",,,1,,1181,41.805926,-88.282982
7840,,,,21,7840,"Amy Myrick",,"Cancelled - NB",TBD,,Install,ATI,"Hollywood Aurora Casino",Aurora,IL,Various,Various,"
The dates requested are 5/13/25 - 5/15/26. We will look to have 3 of your technicians (with equipment) to be onsite @ 8:00 am, per day, for assistance during this project.

-------

Serial #: 
Customer Sign Part #: Variou
Sign Manufacture: Various
Customer Product #: 
          ",08:00:00,,"2026-04-23 14:59:20",125,,,,,,Various,Yes,2026-05-15,"No techs assigned",,,,,,,,120,"2026-05-15 08:00:00","2026-05-15 10:00:00",,,"Customer booked with someone else",,,,"ATI Hollywood Aurora Casino (Install)",#DA70D6,#DA70D6,#fff,,60502,,"Adriann Kamakahukilani",,,"Hollywood Aurora Casino,2500 North Farnsworth Avenue,Aurora,IL,60502",1,,,,"Zone 3",,,1,,1181,41.805926,-88.282982
7830,,,,25,7830,"Brittney Kemerley",,Confirmed,SORT209170,,Removal,AGS,"Graton Resort & Casino","Rohnert Park",CA,NA,360,"
No Comments

-------

Serial #: 
Customer Sign Part #: C39-00048
Sign Manufacture: EYEFI
Customer Product #: C39-00048
          ",04:00:00,,"2026-04-10 07:30:59",125,,,,,,CURVE,Yes,2026-05-19,"Dylan Chun, Stanley Pacheco",0,2,,,,,,120,"2026-05-19 04:00:00","2026-05-19 06:00:00",,,,,Yes,,"AGS Graton Resort & Casino (Removal)",#e69500,#e69500,#fff,,94928,,"Adriann Kamakahukilani",,,"Graton Resort & Casino,288 Golf Course Drive West,Rohnert Park,CA,94928",1,,,,"Zone 9",,,1,,1171,38.362332,-122.724673
7837,,,,32,7837,"Brittney Kemerley",,Confirmed,SO292667,,Install,AGS,"Foxwoods Resort Casino",Mashantucket,CT,na,Squircle,"
No Comments

-------

Serial #: 
Customer Sign Part #: C39-00411
Sign Manufacture: EyeFi
Customer Product #: C39-00411
          ",08:00:00,"Customer Sign Part #: C39-00411
Sign Manufacture: EyeFi
Customer Product #: C39-00411","2026-04-23 14:45:29",125,,,,,,"Spectra Prem",Yes,2026-05-26,"Adrian Walker, Dylan Chun",0,2,,,,,,120,"2026-05-26 08:00:00","2026-05-26 10:00:00",,,,,Yes,,"AGS Foxwoods Resort Casino (Install)",#e69500,#e69500,#fff,,06338,,"Adriann Kamakahukilani",,,"Foxwoods Resort Casino,350 Trolley Line Boulevard,Mashantucket,CT,06338",1,,,,"Zone 1",,,1,,1180,41.4741,-71.9609
